id_chain;id_veh;label_list;short_label_list;n_trips;total_distance;start_time;total_time;stop_time;last_stop_time;id_pre;id_post;info
46809119;5804248155;HOOOOOH;HOH;6;57000;2022-10-05 11:37:40+00;66478;60378;19382;42892348;53439500;"{""legs"": [[1001303, 1001317, 11], [1001317, 1001334, 12], [1001334, 1001333, 14], [1001333, 1001367, 14], [1001303, 1001114, 18], [1001113, 1001303, 5]], ""id_trips"": [46809119, 47159633, 47926107, 47934070, 49867352, 50757310], ""id_zones"": [1001303, 1001317, 1001312, 1001333, 1001367, 1001114, 1001303], ""id_staypoints"": [66975120, 46822582, 70301797, 47926024, 47934021, 49890836, 66975120]}"
53439500;5804248155;HWOOH;HWOH;4;96800;2022-10-06 11:28:40+00;22856;14049;37342;46809119;57207435;"{""legs"": [[1001303, 1001113, 11], [1001113, 1001939, 14], [1001939, 1001303, 16]], ""id_trips"": [53439500, 54624390, 55622165, 56132622], ""id_zones"": [1001303, 1001113, 1001939, 1001303], ""id_staypoints"": [66975120, 33584618, 55047992, 32158961, 66975120]}"
57207435;5804248155;HOWH;HOWH;3;38200;2022-10-07 04:11:58+00;33431;29568;1309;53439500;60866574;"{""legs"": [[1001303, 1001113, 4], [1001112, 1001115, 4], [1001115, 1001303, 12]], ""id_trips"": [57207435, 57218336, 60472926], ""id_zones"": [1001303, 1001113, 1001303], ""id_staypoints"": [66975120, 57218242, 33584618, 66975120]}"
60866574;5804248155;HOOOH;HOH;4;28000;2022-10-07 13:50:58+00;14886;11226;37155;57207435;64156278;"{""legs"": [[1001303, 1001334, 13], [1001334, 1001316, 14], [1001316, 1001314, 16], [1001314, 1001303, 17]], ""id_trips"": [60866574, 61253268, 62319531, 62839808], ""id_zones"": [1001303, 1001312, 1001316, 1001314, 1001303], ""id_staypoints"": [66975120, 70301797, 61253393, 70306478, 66975120]}"
64156278;5804248155;HOOOH;HOH;4;34300;2022-10-08 04:18:19+00;33774;31181;21891;60866574;70201348;"{""legs"": [[1001303, 1001325, 4], [1001325, 1001201, 4], [1001115, 1001303, 13]], ""id_trips"": [64156278, 64156333, 64162409, 67722222], ""id_zones"": [1001303, 1001325, 1001201, 1001303], ""id_staypoints"": [66975120, 64156228, 39521355, 64162365, 66975120]}"
70201348;5804248155;HOOOH;HOH;4;25600;2022-10-08 19:46:04+00;10503;7634;20098;64156278;24486313;"{""legs"": [[1001303, 1001333, 19], [1001333, 1001314, 19], [1001314, 1001303, 22]], ""id_trips"": [70201348, 70204639, 70518013, 70674837], ""id_zones"": [1001303, 1001333, 1001314, 1001303], ""id_staypoints"": [66975120, 47926024, 70306478, 70306478, 66975120]}"
24486313;5804248155;HWOH;HWOH;3;96000;2022-10-09 04:16:05+00;35044;29022;7165;70201348;27762711;"{""legs"": [[1001303, 1001113, 4], [1001113, 1000637, 12], [1000637, 1001303, 13]], ""id_trips"": [24486313, 26733241, 26982851], ""id_zones"": [1001303, 1001113, 1000637, 1001303], ""id_staypoints"": [66975120, 33584618, 24527499, 66975120]}"
27762711;5804248155;HOOH;HOH;3;4100;2022-10-09 15:59:34+00;8392;7547;35580;24486313;29991476;"{""legs"": [[1001303, 1001325, 18], [1001325, 1001303, 18]], ""id_trips"": [27762711, 29056409, 29064126], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 32158961, 29039389, 66975120]}"
29991476;5804248155;HOOOOOH;HOH;6;48600;2022-10-10 04:12:26+00;64493;59586;35808;27762711;39148591;"{""legs"": [[1001303, 1001383, 4], [1001113, 1001325, 13], [1001303, 1001352, 15], [1001303, 1001314, 19], [1001314, 1001347, 20], [1001347, 1001303, 21]], ""id_trips"": [29991476, 34124965, 35206240, 36980098, 37126937, 37225762], ""id_zones"": [1001303, 1001383, 1001325, 1001314, 1001347, 1001303], ""id_staypoints"": [66975120, 29991494, 39521355, 70146025, 70306478, 37132201, 66975120]}"
39148591;5804248155;HOOH;HOH;3;6900;2022-10-11 08:04:07+00;9977;8898;3122;29991476;40454271;"{""legs"": [[1001303, 1001360, 10], [1001327, 1001303, 10]], ""id_trips"": [39148591, 40049828, 40082736], ""id_zones"": [1001303, 1001327, 1001303], ""id_staypoints"": [66975120, 32158961, 40049855, 66975120]}"
40454271;5804248155;HOOOOH;HOH;5;62200;2022-10-11 11:42:26+00;19321;12944;4766;39148591;43378145;"{""legs"": [[1001303, 1001333, 11], [1001333, 1001133, 11], [1001133, 1001333, 15]], ""id_trips"": [40454271, 40474558, 40474560, 42103126, 43090798], ""id_zones"": [1001303, 1001333, 1001133, 1001333, 1001303], ""id_staypoints"": [66975120, 32158961, 47926024, 38625806, 47926024, 66975120]}"
43378145;5804248155;HOOH;HOH;3;41000;2022-10-11 18:23:53+00;70537;66847;392;40454271;48041944;"{""legs"": [[1001303, 1001383, 18], [1001115, 1001305, 5]], ""id_trips"": [43378145, 44269056, 47650004], ""id_zones"": [1001303, 1001383, 1001305, 1001303], ""id_staypoints"": [66975120, 43392163, 44657526, 66975120]}"
48041944;5804248155;HOOH;HOH;3;11000;2022-10-12 14:06:02+00;7019;5168;49000;43378145;50893945;"{""legs"": [[1001303, 1001327, 14], [1001348, 1001303, 15]], ""id_trips"": [48041944, 48139687, 48618980], ""id_zones"": [1001303, 1001327, 1001303], ""id_staypoints"": [66975120, 32158961, 48510267, 66975120]}"
50893945;5804248155;HH;H;1;6100;2022-10-13 05:39:41+00;1232;0;5492;48041944;51850264;"{""legs"": [], ""id_trips"": [50893945], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 66975120]}"
51850264;5804248155;HOWOOH;HOWOH;5;40600;2022-10-13 07:31:45+00;45069;40774;31222;50893945;57272873;"{""legs"": [[1001303, 1001113, 7], [1001113, 1001325, 19], [1001325, 1001303, 19]], ""id_trips"": [51850264, 51908136, 56775173, 56781657, 56784638], ""id_zones"": [1001303, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 32158961, 33584618, 56775328, 70146025, 66975120]}"
57272873;5804248155;HH;H;1;6100;2022-10-14 04:43:16+00;915;0;11302;51850264;58777609;"{""legs"": [], ""id_trips"": [57272873], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 66975120]}"
58777609;5804248155;HOOH;HOH;3;48900;2022-10-14 08:06:53+00;35094;30781;655;57272873;63276638;"{""legs"": [[1001303, 1001106, 8], [1001106, 1001353, 12], [1001353, 1001303, 17]], ""id_trips"": [58777609, 60513572, 62970267], ""id_zones"": [1001303, 1001106, 1001353, 1001303], ""id_staypoints"": [66975120, 58808512, 60536288, 66975120]}"
63276638;5804248155;HOWH;HOWH;3;38200;2022-10-14 18:02:42+00;44183;40789;24766;58777609;67785036;"{""legs"": [[1001303, 1001325, 18], [1001325, 1001115, 18], [1001113, 1001303, 5]], ""id_trips"": [63276638, 63304695, 64333148], ""id_zones"": [1001303, 1001325, 1001113, 1001303], ""id_staypoints"": [66975120, 39521355, 33584618, 66975120]}"
67785036;5804248155;HOH;HOH;2;1700;2022-10-15 13:11:51+00;10661;10330;590;63276638;69129892;"{""legs"": [[1001325, 1001303, 16]], ""id_trips"": [67785036, 69095934], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 66975120]}"
69129892;5804248155;HOOOOOOH;HOH;7;24800;2022-10-15 16:19:22+00;25107;21528;25417;67785036;24672646;"{""legs"": [[1001303, 1001311, 16], [1001312, 1001314, 19], [1001314, 1001353, 22], [1001376, 1001303, 23]], ""id_trips"": [69129892, 70239915, 70371410, 70541102, 70556887, 70701485, 70813227], ""id_zones"": [1001303, 1001311, 1001314, 1001353, 1001303], ""id_staypoints"": [66975120, 69130418, 70306478, 70306478, 70306478, 70306478, 60536288, 66975120]}"
24672646;5804248155;HOOOH;HOH;4;5500;2022-10-16 06:21:26+00;4102;3113;335;69129892;24892508;"{""legs"": [[1001303, 1001352, 6], [1001352, 1001303, 6]], ""id_trips"": [24672646, 24679613, 24690148, 24881029], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 32158961, 70146025, 32158961, 66975120]}"
24892508;5804248155;HOH;HOH;2;3500;2022-10-16 07:35:23+00;1062;417;72489;24672646;30020496;"{""legs"": [[1001303, 1001352, 7], [1001352, 1001303, 7]], ""id_trips"": [24892508, 24904573], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 70146025, 66975120]}"
30020496;5804248155;HOWOOOH;HOWOH;6;40000;2022-10-17 04:01:14+00;45871;40809;4377;24892508;36462360;"{""legs"": [[1001303, 1001325, 4], [1001325, 1001115, 4], [1001113, 1001325, 13], [1001325, 1001303, 16]], ""id_trips"": [30020496, 30028559, 34210901, 34773809, 35869017, 35925857], ""id_zones"": [1001303, 1001325, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 64156228, 33584618, 34246022, 34246022, 32158961, 66975120]}"
36462360;5804248155;HH;H;1;3100;2022-10-17 17:58:42+00;496;0;58037;30020496;40115792;"{""legs"": [], ""id_trips"": [36462360], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 66975120]}"
40115792;5804248155;HOOOH;HOH;4;3800;2022-10-18 10:14:15+00;1798;920;2745;36462360;40547764;"{""legs"": [[1001303, 1001352, 10], [1001352, 1001325, 10], [1001325, 1001303, 10]], ""id_trips"": [40115792, 40136336, 40143271, 40156523], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 70146025, 70146025, 70146025, 66975120]}"
40547764;5804248155;HWWOWH;HWOWH;5;69200;2022-10-18 11:29:58+00;90499;83040;2208;40115792;47749664;"{""legs"": [[1001303, 1001113, 11], [1001113, 1001115, 12], [1001113, 1001226, 20], [1001303, 1001113, 4], [1001113, 1001303, 11]], ""id_trips"": [40547764, 40848897, 43689420, 44022307, 47018474], ""id_zones"": [1001303, 1001113, 1001226, 1001113, 1001303], ""id_staypoints"": [66975120, 33584618, 33584618, 43741789, 33584618, 66975120]}"
47749664;5804248155;HOOH;HOH;3;25300;2022-10-19 13:15:05+00;14530;11471;2781;40547764;49986605;"{""legs"": [[1001303, 1001314, 13], [1001314, 1001303, 16]], ""id_trips"": [47749664, 48228274, 49273472], ""id_zones"": [1001303, 1001314, 1001303], ""id_staypoints"": [66975120, 70306478, 70306478, 66975120]}"
49986605;5804248155;HOH;HOH;2;1700;2022-10-19 18:03:36+00;2744;2319;1609;47749664;50178518;"{""legs"": [[1001303, 1001325, 18], [1001325, 1001303, 18]], ""id_trips"": [49986605, 50033763], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 66975120]}"
50178518;5804248155;HOH;HOH;2;22000;2022-10-19 19:16:09+00;10824;8565;122546;49986605;58905035;"{""legs"": [[1001303, 1001312, 19], [1001312, 1001303, 21]], ""id_trips"": [50178518, 50356356], ""id_zones"": [1001303, 1001312, 1001303], ""id_staypoints"": [66975120, 50178800, 66975120]}"
58905035;5804248155;HOOH;HOH;3;34600;2022-10-21 08:18:59+00;14720;11738;8316;50178518;61563039;"{""legs"": [[1001303, 1001106, 8], [1001106, 1001104, 11], [1001104, 1001303, 12]], ""id_trips"": [58905035, 60255758, 60595759], ""id_zones"": [1001303, 1001106, 1001133, 1001303], ""id_staypoints"": [66975120, 58808512, 38625806, 66975120]}"
61563039;5804248155;HOOOH;HOH;4;5200;2022-10-21 14:42:55+00;3734;2389;9309;58905035;63380799;"{""legs"": [[1001303, 1001352, 15], [1001352, 1001325, 15], [1001325, 1001303, 15]], ""id_trips"": [61563039, 62006425, 62040177, 62073104], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 32158961, 70146025, 39521355, 66975120]}"
63380799;5804248155;HWWOH;HWOH;4;38500;2022-10-21 18:20:18+00;44003;40781;27975;61563039;68279414;"{""legs"": [[1001303, 1001113, 18], [1001115, 1001113, 18], [1001113, 1001325, 6], [1001325, 1001303, 6]], ""id_trips"": [63380799, 63392947, 64589113, 64604299], ""id_zones"": [1001303, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 33584618, 33584618, 70146025, 66975120]}"
68279414;5804248155;HOH;HOH;2;21000;2022-10-22 14:19:56+00;13670;11445;6093;63380799;70269917;"{""legs"": [[1001303, 1001312, 14], [1001312, 1001303, 17]], ""id_trips"": [68279414, 69727612], ""id_zones"": [1001303, 1001312, 1001303], ""id_staypoints"": [66975120, 70301797, 66975120]}"
70269917;5804248155;HOOOOH;HOH;5;26100;2022-10-22 19:49:19+00;12587;9760;34516;68279414;25318625;"{""legs"": [[1001303, 1001335, 19], [1001335, 1001314, 20], [1001336, 1001338, 20], [1001338, 1001314, 20], [1001314, 1001303, 22]], ""id_trips"": [70269917, 70406774, 70406779, 70409653, 70744342], ""id_zones"": [1001303, 1001335, 1001314, 1001303], ""id_staypoints"": [66975120, 70399191, 70306478, 70306478, 70306478, 66975120]}"
25318625;5804248155;HOH;HOH;2;1300;2022-10-23 08:54:22+00;1095;723;6729;70269917;26552893;"{""legs"": [[1001303, 1001325, 8], [1001325, 1001303, 9]], ""id_trips"": [25318625, 25698067], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 66975120]}"
26552893;5804248155;HOOOOOH;HOH;6;23700;2022-10-23 11:04:46+00;12416;8898;1043;25318625;27494146;"{""legs"": [[1001303, 1001357, 11], [1001357, 1001316, 11], [1001316, 1001314, 12], [1001314, 1001332, 13], [1001332, 1001325, 14], [1001325, 1001303, 14]], ""id_trips"": [26552893, 26579808, 26829665, 27120874, 27455022, 27454969], ""id_zones"": [1001303, 1001316, 1001314, 1001332, 1001325, 1001303], ""id_staypoints"": [66975120, 61253393, 26579809, 70306478, 27122562, 70146025, 66975120]}"
27494146;5804248155;HOH;HOH;2;26700;2022-10-23 14:49:05+00;10792;7398;17;26552893;28883991;"{""legs"": [[1001303, 1001314, 14], [1001314, 1001303, 17]], ""id_trips"": [27494146, 28874996], ""id_zones"": [1001303, 1001314, 1001303], ""id_staypoints"": [66975120, 70306478, 66975120]}"
28883991;5804248155;HOH;HOH;2;2200;2022-10-23 17:49:14+00;704;276;40146;27494146;30434678;"{""legs"": [], ""id_trips"": [28883991, 28898145], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 32158961, 66975120]}"
30434678;5804248155;HOOWOOH;HOWOH;6;40600;2022-10-24 05:10:04+00;32576;26643;53293;28883991;37959163;"{""legs"": [[1001303, 1001325, 5], [1001325, 1001362, 5], [1001362, 1001113, 5], [1001113, 1001325, 13], [1001325, 1001303, 14]], ""id_trips"": [30434678, 30448345, 30471661, 34322099, 34373617, 34807750], ""id_zones"": [1001303, 1001325, 1001362, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 64156228, 70784463, 33584618, 39521355, 39521355, 66975120]}"
37959163;5804248155;HOWOH;HOWOH;4;38700;2022-10-25 05:01:13+00;32117;27204;2227;30434678;41845418;"{""legs"": [[1001303, 1001327, 5], [1001305, 1001113, 5], [1001113, 1001325, 13], [1001325, 1001303, 13]], ""id_trips"": [37959163, 37988511, 41366073, 41398608], ""id_zones"": [1001303, 1001327, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 40049855, 33584618, 70146025, 66975120]}"
41845418;5804248155;HOH;HOH;2;10500;2022-10-25 14:33:37+00;14824;13564;36789;37959163;44098039;"{""legs"": [[1001303, 1001353, 14], [1001353, 1001303, 18]], ""id_trips"": [41845418, 43506978], ""id_zones"": [1001303, 1001353, 1001303], ""id_staypoints"": [66975120, 60536288, 66975120]}"
44098039;5804248155;HWOH;HWOH;3;37800;2022-10-26 04:53:50+00;32674;27786;53917;41845418;50703559;"{""legs"": [[1001303, 1001115, 4], [1001115, 1001325, 13], [1001325, 1001303, 13]], ""id_trips"": [44098039, 47851645, 47899224], ""id_zones"": [1001303, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 33584618, 39521355, 66975120]}"
50703559;5804248155;HOWOOOH;HOWOH;6;39800;2022-10-27 04:57:01+00;42188;34979;8775;44098039;56825665;"{""legs"": [[1001303, 1001325, 4], [1001325, 1001113, 5], [1001113, 1001110, 13], [1001110, 1001303, 15]], ""id_trips"": [50703559, 51040456, 54496667, 54496819, 55460104, 55987995], ""id_zones"": [1001303, 1001325, 1001113, 1001110, 1001303], ""id_staypoints"": [66975120, 64156228, 33584618, 56775328, 54502926, 32158961, 66975120]}"
56825665;5804248155;HOH;HOH;2;20900;2022-10-27 19:06:24+00;12692;11205;22834;50703559;57358290;"{""legs"": [[1001303, 1001312, 19], [1001334, 1001303, 22]], ""id_trips"": [56825665, 57059335], ""id_zones"": [1001303, 1001312, 1001303], ""id_staypoints"": [66975120, 70301797, 66975120]}"
57358290;5804248155;HOOH;HOH;3;23200;2022-10-28 04:58:30+00;37722;34331;52531;56825665;64647211;"{""legs"": [[1001303, 1001327, 4], [1001115, 1001352, 14], [1001352, 1001303, 15]], ""id_trips"": [57358290, 61646968, 62162163], ""id_zones"": [1001303, 1001327, 1001325, 1001303], ""id_staypoints"": [66975120, 40049855, 70146025, 66975120]}"
64647211;5804248155;HOH;HOH;2;48500;2022-10-29 06:02:43+00;22396;18635;8789;57358290;68402106;"{""legs"": [[1001303, 1001106, 6], [1001106, 1001303, 11]], ""id_trips"": [64647211, 67314585], ""id_zones"": [1001303, 1001106, 1001303], ""id_staypoints"": [66975120, 58808512, 66975120]}"
68402106;5804248155;HOH;HOH;2;31700;2022-10-29 14:42:28+00;12711;9329;1;64647211;70091093;"{""legs"": [[1001303, 1001314, 14], [1001314, 1001303, 17]], ""id_trips"": [68402106, 69813999], ""id_zones"": [1001303, 1001314, 1001303], ""id_staypoints"": [66975120, 70306478, 66975120]}"
70091093;5804248155;HH;H;1;400;2022-10-29 18:14:20+00;152;0;2623;68402106;70273887;"{""legs"": [], ""id_trips"": [70091093], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 66975120]}"
70273887;5804248155;HOH;HOH;2;4500;2022-10-29 19:00:35+00;2486;1755;2801;70091093;70442936;"{""legs"": [[1001303, 1001346, 19], [1001346, 1001303, 19]], ""id_trips"": [70273887, 70292501], ""id_zones"": [1001303, 1001346, 1001303], ""id_staypoints"": [66975120, 70273941, 66975120]}"
70442936;5804248155;HOOOOH;HOH;5;29100;2022-10-29 20:28:42+00;10659;7671;20844;70273887;24590053;"{""legs"": [[1001303, 1001334, 20], [1001334, 1001314, 20], [1001314, 1001316, 22], [1001316, 1001303, 23]], ""id_trips"": [70442936, 70447132, 70759506, 70760699, 70849673], ""id_zones"": [1001303, 1001312, 1001314, 1001316, 1001303], ""id_staypoints"": [66975120, 70301797, 70306478, 70306478, 70763469, 66975120]}"
24590053;5804248155;HWH;HWH;2;37500;2022-10-30 05:13:45+00;32369;29532;54049;70442936;30533120;"{""legs"": [[1001303, 1001113, 5], [1001113, 1001303, 13]], ""id_trips"": [24590053, 27179113], ""id_zones"": [1001303, 1001113, 1001303], ""id_staypoints"": [66975120, 33584618, 66975120]}"
30533120;5804248155;HWH;HWH;2;37900;2022-10-31 05:14:03+00;32265;29033;4677;24590053;35531020;"{""legs"": [[1001303, 1001113, 5], [1001113, 1001303, 13]], ""id_trips"": [30533120, 34446267], ""id_zones"": [1001303, 1001113, 1001303], ""id_staypoints"": [66975120, 33584618, 66975120]}"
35531020;5804248155;HOOOOOH;HOH;6;31200;2022-10-31 15:29:45+00;30518;27226;22779;30533120;80440888;"{""legs"": [[1001303, 1001325, 15], [1001325, 1001312, 17], [1001312, 1001362, 23], [1001362, 1001303, 23]], ""id_trips"": [35531020, 36583515, 37168598, 37330771, 37372371, 37374101], ""id_zones"": [1001303, 1001325, 1001312, 1001362, 1001303], ""id_staypoints"": [66975120, 29039389, 70301797, 50178800, 70301797, 70784463, 66975120]}"
80440888;5804248155;HOH;HOH;2;49300;2022-11-01 06:18:02+00;48519;44425;33421;35531020;86989899;"{""legs"": [[1001303, 1000637, 6], [1000637, 1001303, 19]], ""id_trips"": [80440888, 86346783], ""id_zones"": [1001303, 1000637, 1001303], ""id_staypoints"": [66975120, 24527499, 66975120]}"
86989899;5804248155;HOWOH;HOWOH;4;37500;2022-11-02 05:03:42+00;34584;31002;477;80440888;91158221;"{""legs"": [[1001303, 1001325, 5], [1001325, 1001113, 5], [1001113, 1001118, 14], [1001118, 1001303, 14]], ""id_trips"": [86989899, 86999062, 91094905, 91119780], ""id_zones"": [1001303, 1001325, 1001113, 1001118, 1001303], ""id_staypoints"": [66975120, 64156228, 33584618, 91094988, 66975120]}"
91158221;5804248155;HOOH;HOH;3;10400;2022-11-02 14:48:03+00;7098;5289;7290;86989899;93359685;"{""legs"": [[1001303, 1001306, 15], [1001306, 1001303, 16]], ""id_trips"": [91158221, 91641649, 92214767], ""id_zones"": [1001303, 1001306, 1001303], ""id_staypoints"": [66975120, 32158961, 91641676, 66975120]}"
93359685;5804248155;HOH;HOH;2;3600;2022-11-02 18:47:51+00;1044;313;59413;91158221;96660154;"{""legs"": [[1001303, 1001325, 18], [1001325, 1001303, 19]], ""id_trips"": [93359685, 93715572], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 39521355, 66975120]}"
96660154;5804248155;HOOH;HOH;3;6800;2022-11-03 11:35:28+00;1631;427;9471;93359685;97782044;"{""legs"": [[1001303, 1001325, 11], [1001325, 1001327, 11], [1001327, 1001303, 11]], ""id_trips"": [96660154, 96680897, 96694888], ""id_zones"": [1001303, 1001325, 1001327, 1001303], ""id_staypoints"": [66975120, 29039389, 40049855, 66975120]}"
97782044;5804248155;HOOOOOOH;HOH;7;13900;2022-11-03 14:40:30+00;13919;11417;2458;96660154;99932306;"{""legs"": [[1001303, 1001325, 14], [1001325, 1001303, 14], [1001303, 1001325, 16], [1001325, 1001376, 16], [1001376, 1001325, 18], [1001325, 1001303, 18]], ""id_trips"": [97782044, 97805610, 98588685, 98631283, 98662572, 99573837, 99593446], ""id_zones"": [1001303, 1001325, 1001303, 1001325, 1001353, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 32158961, 29039389, 29039389, 60536288, 29039389, 66975120]}"
99932306;5804248155;HWOOH;HWOH;4;41600;2022-11-03 19:13:27+00;44350;40423;5274;97782044;101915970;"{""legs"": [[1001303, 1001115, 19], [1001113, 1001327, 6], [1001327, 1001380, 7], [1001380, 1001303, 7]], ""id_trips"": [99932306, 100752310, 101042014, 101091990], ""id_zones"": [1001303, 1001113, 1001327, 1001380, 1001303], ""id_staypoints"": [66975120, 33584618, 48510267, 101041861, 66975120]}"
101915970;5804248155;HOOH;HOH;3;35200;2022-11-04 09:00:31+00;17412;13881;2038;99932306;103928405;"{""legs"": [[1001303, 1001133, 9], [1001133, 1001303, 13]], ""id_trips"": [101915970, 101946696, 103584751], ""id_zones"": [1001303, 1001133, 1001303], ""id_staypoints"": [66975120, 32158961, 38625806, 66975120]}"
103928405;5804248155;HOOH;HOH;3;2100;2022-11-04 14:24:41+00;12000;11366;4618;101915970;106123087;"{""legs"": [], ""id_trips"": [103928405, 104879699, 105394625], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 32158961, 66975120]}"
106123087;5804248155;HOOH;HOH;3;15000;2022-11-04 19:01:39+00;17272;15215;39681;103928405;108132273;"{""legs"": [[1001303, 1001325, 19], [1001325, 1001368, 19], [1001368, 1001303, 23]], ""id_trips"": [106123087, 106134203, 106680338], ""id_zones"": [1001303, 1001325, 1001368, 1001303], ""id_staypoints"": [66975120, 70146025, 106144011, 66975120]}"
108132273;5804248155;HOOH;HOH;3;29700;2022-11-05 10:50:52+00;4346;1309;24299;106123087;110811958;"{""legs"": [[1001303, 1001418, 10], [1001418, 1001410, 11], [1001410, 1001303, 11]], ""id_trips"": [108132273, 108522189, 108551252], ""id_zones"": [1001303, 1001418, 1001410, 1001303], ""id_staypoints"": [66975120, 108480204, 108522083, 66975120]}"
110811958;5804248155;HWOH;HWOH;3;39300;2022-11-05 18:48:17+00;43227;39798;16952;108132273;72022776;"{""legs"": [[1001303, 1001113, 18], [1001115, 1001325, 6], [1001325, 1001303, 6]], ""id_trips"": [110811958, 71053500, 71057546], ""id_zones"": [1001303, 1001113, 1001325, 1001303], ""id_staypoints"": [66975120, 33584618, 70146025, 66975120]}"
72022776;5804248155;HOOOH;HOH;4;9600;2022-11-06 11:31:16+00;3581;2281;14792;110811958;73305423;"{""legs"": [[1001303, 1001327, 11], [1001327, 1001303, 11]], ""id_trips"": [72022776, 72046294, 72336517, 72345541], ""id_zones"": [1001303, 1001327, 1001303], ""id_staypoints"": [66975120, 40049855, 32158961, 32158961, 66975120]}"
73305423;5804248155;HOOH;HOH;3;1900;2022-11-06 16:37:29+00;685;232;292;72022776;73326641;"{""legs"": [[1001303, 1001325, 16], [1001325, 1001303, 16]], ""id_trips"": [73305423, 73309383, 73317226], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 32158961, 66975120]}"
73326641;5804248155;HOH;HOH;2;1100;2022-11-06 16:53:46+00;11478;11194;61092;73305423;77432021;"{""legs"": [[1001303, 1001325, 16], [1001325, 1001303, 20]], ""id_trips"": [73326641, 74208610], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 66975120]}"
77432021;5804248155;HOH;HOH;2;35700;2022-11-07 13:03:16+00;16545;12373;51115;73326641;80955136;"{""legs"": [[1001303, 1001133, 13], [1001133, 1001303, 16]], ""id_trips"": [77432021, 78671054], ""id_zones"": [1001303, 1001133, 1001303], ""id_staypoints"": [66975120, 38625806, 66975120]}"
80955136;5804248155;HH;H;1;500;2022-11-08 07:50:56+00;160;0;59;77432021;80974311;"{""legs"": [[1001303, 1001325, 7]], ""id_trips"": [80955136], ""id_zones"": [1001303], ""id_staypoints"": [66975120, 66975120]}"
80974311;5804248155;HOH;HOH;2;31000;2022-11-08 07:54:35+00;30507;26319;87133;80955136;92352405;"{""legs"": [[1001325, 1001205, 7], [1001205, 1001303, 15]], ""id_trips"": [80974311, 84538824], ""id_zones"": [1001303, 1001205, 1001303], ""id_staypoints"": [66975120, 81435570, 66975120]}"
92352405;5804248155;HOOOH;HOH;4;30300;2022-11-09 16:35:15+00;26849;23264;19345;80974311;94452905;"{""legs"": [[1001303, 1001334, 16], [1001334, 1001312, 17], [1001334, 1001312, 20], [1001312, 1001303, 23]], ""id_trips"": [92352405, 92875005, 94000617, 94258670], ""id_zones"": [1001303, 1001334, 1001312, 1001303], ""id_staypoints"": [66975120, 92840136, 70301797, 50178800, 66975120]}"
94452905;5804248155;HOOH;HOH;3;12600;2022-11-10 05:25:09+00;28662;26907;4861;92352405;97911222;"{""legs"": [[1001303, 1001332, 5], [1001332, 1001325, 11], [1001325, 1001303, 13]], ""id_trips"": [94452905, 96787367, 97474154], ""id_zones"": [1001303, 1001332, 1001325, 1001303], ""id_staypoints"": [66975120, 94453039, 29039389, 66975120]}"
97911222;5804248155;HOOOH;HOH;4;25300;2022-11-10 14:43:52+00;26400;23355;75474;94452905;106180721;"{""legs"": [[1001303, 1001314, 14], [1001314, 1001312, 16], [1001312, 1001314, 16], [1001312, 1001303, 21]], ""id_trips"": [97911222, 98724415, 98744411, 100245059], ""id_zones"": [1001303, 1001314, 1001312, 1001314, 1001303], ""id_staypoints"": [66975120, 70306478, 70301797, 70306478, 66975120]}"
106180721;5804248155;HOH;HOH;2;1300;2022-11-11 19:01:46+00;4169;3825;2424;97911222;106414527;"{""legs"": [[1001303, 1001325, 19], [1001325, 1001303, 20]], ""id_trips"": [106180721, 106390249], ""id_zones"": [1001303, 1001325, 1001303], ""id_staypoints"": [66975120, 29039389, 66975120]}"
